employee_id,first_name,last_name,email,phone,gender,date_of_birth,home_city,home_state,zip_code,hire_date,termination_date,employment_status,termination_type,termination_reason,department,job_title,job_level,employment_type,work_location,manager_id,annual_salary,last_promotion_date,performance_rating,engagement_score,education_level,record_last_updated
E10767,Jacqueline,Clark,jacqueline.clark@brightleaf-retail.example,(713) 555-0191,Female,4/7/1998,Phoenix,AZ,85051-3141,1/15/2024,8/1/2025,Terminated,Voluntary,Manager,sales,Account Executive,Mid,Full Time,"HQ - Phoenix, AZ",E10347,"$79,800 ",4/19/2025,4,3.6,Bachelor's Degree,8/18/2025
E10768,juan,Sweeney,juan.sweeney@brightleaf-retail.example,(260) 555-0182,MALE,11/30/1987,Lakewood,CO,80219-8492,1/22/2024,,Active,,,Sales,Regional Sales Manager,Mgmt,Full-Time,"Regional Office - Denver, CO",E10107,112850,,2,,doctorate,6/22/2026
E10769,Alejandra,Gutierrez,alejandra.gutierrez@brightleaf-retail.example,(214) 555-0167,Female,4/27/1984,Fort Worth,TX,76162,1/22/2024,,Active,,,Supply Chain & Logistics,Logistics Coordinator,mid,Full-Time,"DC - Fort Worth, TX",E10273,"53,950 USD",,2,3.7,Bachelor's Degree,8/26/2026
E10770,Latoya,Douglas,latoya.douglas@brightleaf-retail.example,6235550124,Female,8/13/1991,Goodyear,AZ,85349,1/29/2024,,Active,,,People Ops,HR Business Partner,Senior,Full-Time,"HQ - Phoenix, AZ",E10374,"$94,250.00 ",5/6/2026,4,3.1,Master's Degree,4/19/2026
E10771,Amy,Gutierrez,amy.gutierrez@brightleaf-retail.example,469-555-0144,Fem,2/21/1989,Grand Prairie,TX,75052,1/29/2024,12/26/2024,Active,,,Supply Chain & Logistics,Warehouse Associate,Jr,Full-Time,Distribution Center Fort Worth,E10769,38050,,3,4,High School,6/17/2026
E10772,Jorge,Ellis,jorge.ellis@brightleaf-retail.example,(623) 555-0163,Male,4/10/1998,Phoenix,AZ,85011,2/3/2024,4/24/2026,Terminated,Voluntary,,,Account Executive,Mid,Full-Time,"HQ - Phoenix, AZ",E10271,85500,,2,3.3,Bachelor's Degree,4/26/2026
E10773,Andrew,Rosales,andrew.rosales@brightleaf-retail.example,(714) 555-0148,MALE,2/26/1994,Tolleson,AZ,85353,2/5/2024,,active,,,Information Technology,Data Analyst,Mid,Full-time,"HQ - Phoenix, AZ",E10148,81600,11/15/2025,4,4,Bachelor's Degree,12/27/2025
E10774,Kayla,Rowe,kayla.rowe@brightleaf-retail.example,505-555-0125,Female,28-Feb-88,Rio Rancho,NM,87124,5-Feb-24,21-Nov-25,Terminated,Voluntary,Better Opportunity,Store Operations ,Sales Floor Associate,E,part time,"Store 022 - Albuquerque, NM",E10352 ,18850,,4,4.1,high school,11-Dec-25
E10775,Cynthia,Li,cynthia.li@brightleaf-retail.example,618-555-0195,Female,3/31/1997,Sahuarita,Ariz.,85629,2/10/2024,,Active,,,Marketing,Content Strategist,Mid-level,Full-Time,Remote,,"67,100",11/13/2025,3,4.6,bachelors degree,16-Sep-26
E10776,Lars,Cardenas,lars.cardenas@brightleaf-retail.example,8035550164,male,11/4/1995,ARLINGTON,Texas,76012,2/12/2024,,Active,,,SALES,Account Executive,Mid,Full-Time,"Regional Office - Dallas, TX", E10448,"72,550",,10,4.3,BS,3/5/2026
E10777,Roger,Hughes,roger.hughes@brightleaf-retail.example,801 555 0172,Prefer not to say,8/15/1989,Albuquerque,NM,87120,2/12/2024,,Active,,,Store Ops,Department Supervisor,Mid,Full Time,"Store 022 - Albuquerque, NM",E-10097,"$44,250 ",,3,,Master's Degree,7/16/2026
E10778,Shannon,Butler,shannon.butler@brightleaf-retail.example,,Fem,20-Aug-04,Henderson,NV,89041,13-Feb-24,27-Feb-26,Terminated,Voluntary,,STORE OPERATIONS,Cashier,Entry,Full-Time,Store #26 Las Vegas,E10642,30850,,4,3.6,Associates,13-Mar-26
E10779,Dennis ,Cooper,dennis.cooper@brightleaf-retail.example,773-555-0179,MALE,1/13/2001,Phoenix,AZ,85041,2/19/2024,,Active,,,Sales Dept,Sales Development Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10342,"$50,750 ",,3,4,bachelors degree,6/8/2026
E10780,Martha,O'Brien,martha.obrien@brightleaf-retail.example,4805550157,Female,6/9/2005,Chandler,Arizona,85240,2/24/2024,,Active,,,unknown,Customer Service Representative,entry,Part-Time,"HQ - Phoenix, AZ",E10691,21.1K,,3,3,High School Diploma,8/8/2026
E10781,Heather,Hoang,heather.hoang@brightleaf-retail.example,623-555-0171,Female,26-Mar-03,Chandler,AZ,85225,26-Feb-24,,On Leave,,,store operations,Sales Floor Associate,Entry,Full-Time,Chandler Store (004),E10488,33350,,4,4,High School,20-Apr-26
E10782,Evelyn,Lynch,evelyn.lynch@brightleaf-retail.example,(623) 555-0167,Female,12/20/2009,Peoria,AZ,85360,2/26/2024,,Active,,,Supply Chain & Logistics,Warehouse Associate,Entry,Part-Time,Distribution Center Tolleson,E10724,"$20,300 ",,4,3.9,Associate's Degree,2/15/2026
E10783,Paul,Palmer,paul.palmer@brightleaf-retail.example,623 555 0177,Male,2/26/1994,Mesa,AZ,85208,3/4/2024,,Active,,,product development,Associate Product Manager,Entry,full time,"HQ - Phoenix, AZ",E10231,"78,500",,4,3.1,Bachelor's Degree,8/26/2026
E10784,Angela,ROBINSON,angela.robinson@brightleaf-retail.example,+1 612 555 0151,Female,2/27/2007,Las Vegas,NV,89135,3/4/2024,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,store 26 - las vegas,E10546,32.1K,,3,3.9,High School,6/17/2026
E10785,Arturo,Castro,arturo.castro@brightleaf-retail.example,702.555.0170,Male,11-Feb-97,North Las Vegas,NV,89070,4-Mar-24,,Active,,,store operations,Sales Floor Associate,entry,Part-Time,store 11 - las vegas,,19500,,3,2.8,High School,5-Sep-26
E10786,Andrea,Franco,andrea.franco@brightleaf-retail.example,714-555-0180,FEMALE,3/10/1987,Aurora,Colorado,80013,3/4/2024,,Active,,,Logistics,Forklift Operator,Entry,Part-Time,"DC - Aurora, CO",e10724,"$26,150 ",,5,,High School,4/11/2026
E10787,Joy ,Powell,joy.powell@brightleaf-retail.example,(856) 555-0195,Fem,2/3/1998,BOSTON,MA,02109,3/4/2024,,Active,,,Sales,Senior Account Executive,Senior,Full-Time,Remote,E-10603,"$93,800 ",6/15/2025,2,3.4,Assoc. Degree,4/12/2026
E10788,Oscar,Osborne,oscar.osborne@brightleaf-retail.example,+1 720 555 0114,Male,2/3/2003,Littleton,CO,80122,3/7/2024,,Active,,,Human Resources,HR Coordinator,Entry,Full-Time,"Regional Office - Denver, CO",E10545,46.5K,,4,3.5,Associate's Degree,8/26/2026
e10789,Whitney,Nelson,whitney.nelson@brightleaf-retail.example,208-555-0131,Female,1/25/1996,Tolleson,AZ,85353,3/10/2024,,Active,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10751,"37,150 USD",,3,4,Associate's Degree,9/10/2026
E10790,Gary,Miranda,gary.miranda@brightleaf-retail.example,480.555.0159,M,10/7/1988,tolleson,AZ,85353,3/18/2024,7/3/2026,Terminated,Involuntary,Attendance issues,Supply Chain & Logistics,Logistics Coordinator,Mid,Full-Time,DC Tolleson,E10720,53150,,3,3.8,GED,7/18/2026
E10791,Helen ,Grant,helen.grant@brightleaf-retail.example,(623) 555-0181,Female,4/14/1989,Avondale,AZ,85365,3/18/2024,,Active,,,Sales,Regional Sales Manager,Manager,Full-Time,"HQ - Phoenix, AZ",E10302,"135,600",5/26/2026,4,4.4,Bachelor's Degree,8/20/2026
E10792,Tanisha,Chase,tanisha.chase@brightleaf-retail.example,404-555-0181,Female,1/19/1992,Atlanta,GA,30313,3/18/2024,,Actv,,,Information Technology,IT Support Technician,Entry,Full-Time,Remote,E10170,49600,,1,2,Bachelor's Degree,9/18/2026
E10793,Nancy ,Diaz,nancy.diaz@brightleaf-retail.example,,Female,7/7/1999,Nashville,TN,37208,3/25/2024,,Active,,,Product Dev,Associate Product Manager,Entry,Full-Time,Remote,E10713,"84,000",,3,3.4,Bachelor's Degree,9/15/2026
E10794,Kristen,Townsend,kristen.townsend@brightleaf-retail.example,,Female,10/2/1983,Avondale,AZ,85385,3/25/2024,,Active,,,Sales Department,Regional Sales Manager,Management,Full-Time,hq phoenix,E10107,112050,,Exceeds,,Bachelors,5/28/2026
E10795,ramon,Cole,ramon.cole@brightleaf-retail.example,(402) 555-0182,Male,10/26/1988,Mesquite,TX,75149,4/1/2024,,Active,,,Customer Service,Senior Customer Service Representative,Mid-level,Full-Time,"Regional Office - Dallas, TX",E10079,"$46,550 ",,3,,Bachelor's Degree,9/17/2026
E10796,Mateo,Cross,mateo.cross@brightleaf-retail.example,480 555 0166,MALE,12-Dec-86,Chandler,AZ,,1-Apr-24,,Active,,,Store Operations,Department Supervisor,mid,FT,STORE 004,E10296,"$43,250 ",26-Jan-26,4,,High School,31-Jul-26
E10797,Olga,Wallace,olga.wallace@brightleaf-retail.example,+1 480 555 0108,Female,5/9/1996,Phoenix,Arizona,85021,4/1/2024,8/4/2025,Terminated,Voluntary,,FINANCE,Staff Accountant,Mid,F/T,"HQ - Phoenix, AZ",E10547,"$71,750.00 ",,3,2.2,Bachelor's Degree,8/10/2025
E10798,Anna,Serrano,anna.serrano@brightleaf-retail.example,817-555-0104,Female,10/11/1991,Gilbert,AZ,85242,4/2/2024,,A,,,MERCHANDISING,Buyer,Mid,Full-Time,"HQ - Phoenix, AZ",E10698,"$79,750.00 ",,5,,Bachelors,8/27/2026
E10799,Joshua, Espinoza,joshua.espinoza@brightleaf-retail.example,951.555.0186,Male,5/8/1993,Lakewood,CO,80223,4/8/2024,,Active,,,Customer Service,Sr. Customer Service Representative,Intermediate,Full-Time,"Regional Office - Denver, CO",E10128,48100,,3,3.4,B.S.,8/3/2026
E10800,Preston,McKinney,preston.mckinney@brightleaf-retail.example,9305550169,MALE,8/18/1994,Peoria,AZ,85350,4/8/2024,,Active,,,Supply Chain & Logistics,Warehouse Associate,entry,Full-Time,"DC - Tolleson, AZ",E10724,"$37,900.00 ",,1,3.5,High School,7/25/2026
E10801,Grace,Harper,grace.harper@brightleaf-retail.example,,Prefer not to say,8/6/1992,Minneapolis,MN,55453,4/8/2024,,Active,,,Information Technology,Software Engineer,Mid,Full-Time,Remote,E10057,"104,700",,3,3.4,Master's Degree,7/8/2026
E10802,Tariq,Hunter,tariq.hunter@brightleaf-retail.example,480-555-0126,Male,3/31/1986,Glendale,AZ,85304,4/8/2024,,Active,,,Product Development,UX Designer,Mid,Full-Time,Headquarters,E10441,"$84,200 ",,4,3.7,Bachelor's Degree,7/22/2026
E10803,Ali,Perry,ali.perry@brightleaf-retail.example,385-555-0169,Male,6/8/1995,Glendale,AZ,85308,4/8/2024,,On Leave,,,Finance,Staff Accountant,Mid,Full-Time,"HQ - Phoenix, AZ",E10614,"$62,550 ",,4,4.5,Bachelor's Degree,3/27/2026
E10804,Angela,Pierce,angela.pierce@brightleaf-retail.example,512-555-0154,Female,2/3/1998,Cedar Park,TX,78613,4/8/2024,,Active,,,Store Operations,Stock Associate,Entry,Part-Time,"Store 017 - Austin, TX",E10796,"$23,500 ",,Outstanding,4.1,Associate's Degree,7/12/2026
E10805,Olga,Bell,olga.bell@brightleaf-retail.example,480 555 0102,Female,8-Jun-05,Avondale,AZ,,14-Apr-24,,Actv,,,Store Operations,Stock Associate,E,Full-Time,"Store 006 - Scottsdale, AZ",E10042,33200,,3,3.1,HS,11-Mar-26
E10806,Jordan,Rivera,jordan.rivera@brightleaf-retail.example,7145550113,Male,3/16/1996,Round Rock,TX,78675,4/14/2024,2/27/2026,Terminated,voluntary,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 018 - Round Rock, TX",E10658,"$31,350 ",,4,NA,GED,3/8/2026
E10807,Itzel,White,itzel.white@brightleaf-retail.example,7195550126,Fem,8-May-07,Tempe,Arizona,85288,15-Apr-24,,Active,,,Store Operations,cashier,Entry,Full-Time,Store #2 Tempe,E10796,"30,900",,3,3.6,High School,1-Aug-26
E10808,Arjun,Hendricks,arjun.hendricks@brightleaf-retail.example,(770) 555-0131,Male,10/6/1994,Tempe,AZ,85281,4/22/2024,,Active,,,Product Development,Product Manager,Mid,Full-Time,"HQ - Phoenix, AZ",E10518,"119,800 USD",,3,3.8,Bachelor's Degree,8/16/2026
E10809,Peter,Pitts,peter.pitts@brightleaf-retail.example,(702) 555-0124,Male,9/10/1984,Las Vegas,NV,89105,4/25/2024,6/2/2026,TERM,INVOLUNTARY,Policy Violation,Store Operations ,Stock Associate,Entry Level,Full-time,"Store 026 - Las Vegas, NV",E10500,"$32,600.00 ",,1,2.7,Master's Degree,6/14/2026
E10810,Marilyn,Andersen,marilyn.andersen@brightleaf-retail.example,972.555.0166,Female,8/27/1991,Fort Worth,TX,76165,4/29/2024,,Active,,,Human Resources,HR Manager,Mgmt,Full-Time,Dallas Office,E10144,113450,12/21/2025,3,3.3,Master's Degree,8/29/2026
E10811,Isabella,Allen,isabella.allen@brightleaf-retail.example,+1 602 555 0176,Female,2/27/1989,Glendale,AZ,85301,4/29/2024,,A,,,store operations,Cashier,entry,Part-Time,STORE 006,E10711,"$18,800.00 ",,3,3.6,HS,4/21/2026
E10812,Brittany,McCall,brittany.mccall@brightleaf-retail.example,702-555-0146,Female,6/24/2007,North Las Vegas,NV,89033,8-May-24,,Active,,,Stores,SALES FLOOR ASSOCIATE,Entry,Full-Time,"Store 012 - Henderson, NV",E10777,32000,,2,3.4,GED,6/1/2026
E10813,Maria,Rogers,maria.rogers@brightleaf-retail.example,214-555-0124,Female,11/12/1988,Dallas,TX,75238,5/13/2024,,Active,,,Legal & Compliance,Corporate Counsel,Senior,Full-Time,regional office - dallas,E10254,"$152,150 ",,3,4.5,Doctorate,3/2/2026
E10814,HOPE,Kim,hope.kim@brightleaf-retail.example,9725550144,female,14-Jul-98,Tucson,AZ,85728,13-May-24,,Active,,,store operations,Department Supervisor,Mid,Full-Time,"Store 010 - Tucson, AZ",E10220,44800,16-Dec-25,3,4.2,High School,6-Jun-26
E10815,Terry,Stewart,terry.stewart@brightleaf-retail.example,(206) 555-0142,Male,7/1/1995,Seattle,WA,98120,5/13/2024,,active,,,Finance,Accounts Payable Clerk,Entry,Full-Time,REMOTE,e10123,42500,,Meets,2.8,Bachelor's Degree,5/26/2026
E10338,Carolina,Parker,carolina.parker@brightleaf-retail.example,(801) 555-0184,Female,1/2/1987,Murray,UT,84114,7/6/2020,,On Leave,,,FINANCE,Staff Accountant,Mid,Full-Time,Remote,E10299,64450,,3,3.5,Bachelor's Degree,17-Apr-26
E10816,Amina,Lowe,amina.lowe@brightleaf-retail.example,(817) 555-0159,Female,12/4/1998,Mesquite,TX,75149,5/13/2024,,Active,,,Product Development,QA Analyst,mid,Full-Time,Remote - US,E10663,"$71,400 ",,Needs Improvement,3.6,,6/21/2026
E10817,Terry,DeLeon,terry.deleon@brightleaf-retail.example,+1 602 555 0121,Male,,Phoenix,az,85021,5/20/2024,,A,,,Finance,Financial Analyst,Intermediate,Full Time,"HQ - Phoenix, AZ",E10547,82650,,3,5,Bachelor's Degree,4/1/2026
E10818,Cynthia,Bell,cynthia.bell@brightleaf-retail.example,(507) 555-0143,Female,10-Dec-94,Frisco,TX,75034,20-May-24,,active,,,Store Operations,Stock Associate,Entry,Full-Time,"Store 014 - Plano, TX",E10546,"32,950",,3,3.1,Bachelor's Degree,25-Jul-26
E10819 ,Isaiah,Holt,isaiah.holt@brightleaf-retail.example,520-555-0145,Male,3/26/1988,Tucson,AZ,85742,5/20/2024,,Active,,,,Cashier,Entry,Part-Time,"Store 010 - Tucson, AZ",E10814,20150,,2,4.3,GED,7/17/2026
E10820,Aisha,Hanson,aisha.hanson@brightleaf-retail.example,,Female,17-Sep-95,Las Vegas,NV,89107,21-May-24,,Active,,,Stores,Cashier,Entry,Full-Time,Las Vegas Store (011),E10814,"$31,700 ",,3,3.7,Bachelor's Degree,17-Sep-26
E10821,Erin,Conti,erin.conti@brightleaf-retail.example,469.555.0153,Female,22-Mar-87,Dallas,TX,75230,24-May-24,,Active,,,MARKETING,Digital Marketing Specialist,Mid,Full-Time,"Regional Office - Dallas, TX",E10745,68250,22-Jul-25,3,4.7,Bachelor's Degree,29-May-26
E10822,Leila,Baker,leila.baker@brightleaf-retail.example,202.555.0134,Female,1/11/2002,Phoenix,AZ,85024,5/27/2024,,On Leave,,,Product Development,Assoc. Product Mgr,,Full-Time,"HQ - Phoenix, AZ",E10692,"$83,250.00 ",,4,3.8,Bachelor's Degree,7/3/2026
E10823,Donald,Khan,donald.khan@brightleaf-retail.example,(480) 555-0120,,28-Oct-04,Avondale,AZ,85384,30-May-24,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-time,"Store 005 - Glendale, AZ",E10711 ,31700,,4,2.8,GED,6-May-26
E10824,Ibrahim,Glover,ibrahim.glover@brightleaf-retail.example,817.555.0124,Male,8/26/1987,MESQUITE,Texas,75150,6/3/2024,,Active,,,supply chain & logistics,Warehouse Associate,Entry,full time,"DC - Fort Worth, TX",E10669,"$38,650.00 ",,3,2.5,Associates,5/16/2026
 E10825,Susan,Haynes,susan.haynes@brightleaf-retail.example,6235550155,Female,6/23/1937,Phx,Arizona,85023,6/5/2024,,ACTIVE,,,Finance,Accounts Payable Clerk,Jr,Full-Time,hq phoenix,E10558,"41,700",,1,2.6,Bachelors,5/2/2026
E10826,Karen,Peterson,karen.peterson@mailhub.example,+1 615 555 0188,Female,11/5/1985,Nashville,TN,37207,6/10/2024,,Active,,,Finance,Sr. Accountant,Sr,Full-Time,Remote,E10019,"82,900",3/24/2026,5,3.5,Doctorate,7/31/2026
E10827,Harper,Mendoza,harper.mendoza@brightleaf-retail.example,(717) 555-0122,Female,3/17/2005,Austin,TX,78744,6/10/2024,,active,,,Store Operations,Stock Associate,Entry Level,Part-Time,"Store 017 - Austin, TX",E10777,"20,000",,3,3.4,High School,6/23/2026
E10828,Denise,Miller,denise.miller@brightleaf-retail.example,(618) 555-0115,Female,4/13/2004,Tempe,AZ,85284,6/10/2024,,Active,,,CS,Customer Service Representative,Entry-level,Full-Time,"HQ - Phoenix, AZ",E10799,37900,,3,3.8,bachelors degree,5/22/2026
E10829,Katherine,Butler,katherine.butler@brightleaf-retail.example,(775) 555-0157,Female,9/16/1991,Gilbert,AZ,85251,6/10/2024,,Active,,,Store Operations,Sales Floor Associate,Entry,full time,STORE 002,E10432,"$33,900.00 ",,3,3.2,High School Diploma,6/20/2026
E10830,Harper,Barnes,harper.barnes@brightleaf-retail.example,630.555.0130,Female,2/18/2007,Arlington,TX,76011,6/10/2024,,Active,,,Store Operations,Sales Floor Associate,Entry,Full-Time,"Store 015 - Fort Worth, TX",E10642,"33,750",,3,2.9,High School,8/7/2026
E10831,Tracy,Carroll,tracy.carroll@brightleaf-retail.example,617-555-0135,female,8/30/1979,Goodyear,AZ,85364,6/16/2024,,active,,,Store Operations,Cashier,Entry-level,Part-Time,"Store 006 - Scottsdale, AZ",E10777,"16,000",,4,4.2,High School,4/5/2026
E10832,David,Walters,david.walters@brightleaf-retail.example,(602) 555-0146,Male,23-Mar-97,Chandler,AZ,85239,17-Jun-24,11-Sep-26,Terminated,Voluntary,N/A,Finance,Staff Accountant,Mid,Full-Time,"HQ - Phoenix, AZ",E10547,66100,1-Nov-25,3,4.5,Bachelor's Degree,16-Sep-26
E10833,Jennifer,Flores,jennifer.flores@brightleaf-retail.example,702.555.0157,Female,3/12/1997,Las Vegas,nv,89113,6/23/2024,,Active,,,Store Operations,Stock Associate,Entry,Part-Time,"Store 026 - Las Vegas, NV",E10200,18150,,2,3.9,bachelors degree,9/2/2026
E10834,Olivia,Brewer,olivia.brewer@brightleaf-retail.example,217.555.0186,Female,5/1/1992,Mesquite,TX,75149,6/24/2024,,A,,,Store Operations,Stock Associate,Entry,Full-Time,"Store 013 - Dallas, TX",E10814,"32,150",,5,3.3,Associate's Degree,6/30/2026
E10835,Ronald,Shepherd,ronald.shepherd@brightleaf-retail.example,(425) 555-0148,Male,27-Aug-94,Phoenix,AZ,85054,27-Jun-24,,Active,,,Cust Service,Customer Service Manager,Mgmt,FT,"HQ - Phoenix, AZ",E10059,85100,,4,,Master's Degree,28-Feb-26
E10836,Johnny,Beck,johnny.beck@brightleaf-retail.example,(972) 555-0149,Male,,Grand Prairie,TX,75054-2577,7/1/2024,,ACTIVE,,,Product Development,Associate Product Manager,Entry,Full-Time,Dallas Office,E10540,"80,250",,3,3.4,Bachelor's Degree,8/8/2026
E10837,Yvonne,Campos,YVONNE.CAMPOS@BRIGHTLEAF-RETAIL.EXAMPLE,910-555-0121,Female,11/16/1993,Cedar Park,Texas,,7/1/2024,,Active,,,Store Operations,Sales Floor Associate,Entry-level,Full-Time,"Store 017 - Austin, TX",E10711,"$35,200 ",,3,3.2,,6/30/2026
E10838,Tuan,Sawyer,tuan.sawyer@brightleaf-retail.example,6235550148,Male,5/15/1998,Tolleson,AZ,85353,7/1/2024,,Active,,,Store Operations,Sales Floor Associate,Entry,F/T,"Store 025 - Mesa, AZ",E10814,32400,,3,4.6,High School,5/19/2026
E10839,Judy,Nash,judy.nash@brightleaf-retail.example,(303) 555-0167,Female,11-Dec-90,Denver,CO,80208-2243,7-Jul-24,24-Jul-26,TERM,Involuntary ,,Sales,Senior Account Executive,Senior,Full-Time,Remote - US,E10794,"105,800",19-Dec-25,2,2.6,,12-Aug-26
E10840,Nicole,Torres,nicole.torres@brightleaf-retail.example,9735550163,Female,8/6/1997,Phoenix,AZ,85004,7/8/2024,,Active,,,Logistics,Warehouse Associate,Entry,Part-Time,"HQ - Phoenix, AZ",E10724 ,18200,,3,3.8,high school,1/11/2026
E10841,Ximena,Clay,ximena.clay@brightleaf-retail.example,704-555-0116,Female,3/26/1999,Charlotte,NC,28292-2059,7/8/2024,,Active,,,Product Development,Product Manager,Mid,Full-Time,Remote,E10033,120950,,3,5,PhD,9/1/2026
E10842,Melissa,RHODES,melissa.rhodes@brightleaf-retail.example,623-555-0161,F,14-Jul-93,Phoenix,AZ,85010,8-Jul-24,,Active,,,Customer Service,Customer Service Representative,E,Full-Time,"HQ - Phoenix, AZ",E10755,38450,,4,,high school,19-Aug-26
E10843,Mary,Vincent,mary.vincent@brightleaf-retail.example,(512) 555-0115,Female,4/20/1997,Round Rock,TX,78671,7/8/2024,,Active,,,Store Operations ,Sales Floor Associate,Entry-level,Part-Time,STORE 018,E10814 ,"21,800",,2,3.3,Bachelor's Degree,8/26/2026
E10844,Anthony,Shepherd,anthony.shepherd@brightleaf-retail.example,508-555-0186,male,3/1/2000,Mesa,AZ,85206,7/17/2024,,A,,,Store Operations,Sales Floor Associate,Entry,Part-Time,"Store 003 - Mesa, AZ",E10658,"17,650",,4,3.3,Associates,9/26/2025
E10845,Shauna,Olson,shauna.olson@brightleaf-retail.example,(707) 555-0110,Female,3/20/1990,Phoenix,AZ,85033,7/26/2024,,Active,,,SC&L,Supply Chain Analyst,-,Full-Time,Phoenix HQ,E10067,73.8K,,2,3.7,Master's Degree,5/24/2026
E-10846,Joseph,Garcia,joseph.garcia@brightleaf-retail.example,843.555.0179,Male,12-Nov-87,MESQUITE,TX,75150,29-Jul-24,,On Leave,,,product development,UX Designer,Mid,Full-Time,"Regional Office - Dallas, TX",NULL,"$101,800.00 ",,1,4,Associate's Degree,10-Feb-26
E10847,Aaron,Gill,aaron.gill@brightleaf-retail.example,267-555-0177,M,1/24/1990,Tolleson,AZ,85353,7/29/2024,,Active,,,Supply Chain & Logistics,Logistics Coordinator,Mid,Full-Time,"DC - Tolleson, AZ",E10845,"$51,200 ",9/27/2025,3,,High School Diploma,7/8/2026
E10848,Rachel,Austin,rachel.austin@brightleaf-retail.example,(952) 555-0185,F,4/2/2001,Denver,CO,80237-9001,7/29/2024,,Active,,,marketing,Marketing Coordinator,Jr,Full-Time,"Regional Office - Denver, CO",E10746,51050,,3,2.4,Bachelor's Degree,4/26/2026
E10849,Ann,Jimenez,ann.jimenez@brightleaf-retail.example,6365550147,Female,2/28/2006,Peoria,AZ,85381,7/30/2024,,Active,,,Customer Service,Customer Service Representative,Entry,Full-Time,"HQ - Phoenix, AZ",E10476,"$38,250 ",,3,3.5,Associate's Degree,5/26/2026
E10850,Betty,Gonzalez,betty.gonzalez@brightleaf-retail.example,+1 910 555 0116,Female,3/7/2006,Goodyear,AZ,85372,8/4/2024,,Active,,,Customer Service,Customer Service Representative,Entry,F/T,Corporate - Phoenix,E10759,"36,000",,4,4.1,High School Diploma,3/25/2026
E10851,Jennifer ,Patel,jennifer.patel@mailhub.example,+1 801 555 0148,Female,9/9/1982,Murray,UT,84118,8/5/2024,,Active,,,Sales,SENIOR ACCOUNT EXECUTIVE,senior,Full-Time,Remote,E10590,109850,,3,4.3,Masters,5/7/2026
